"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"765",67,"D Yamamoto, S Ozeki, N Takahashi","Focus+ glue+ context: An improved fisheye approach for web map services",2009,"Proceedings of the 17th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1653771.1653788","https://scholar.google.com/scholar?cites=9078517567353630368&as_sdt=2005&sciodt=0,5&hl=en",548,"2023-02-22 14:50:27","","10.1145/1653771.1653788",NA,NA,NA,NA,NA,NA,67,4.79,22,3,14,"This paper proposes a method for generating a Focus+ Glue+ Context map for Web map services by improving existing fisheye views methods for cartographic data. While many …","https://dl.acm.org/doi/pdf/10.1145/1653771.1653788","https://scholar.google.com/scholar?q=related:oK5BoaBf_X0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"766",79,"A Popescu, PA Moëllic","MonuAnno: automatic annotation of georeferenced landmarks images",2009,"… of the ACM International Conference on Image …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1646396.1646412","https://scholar.google.com/scholar?cites=2560367695909847799&as_sdt=2005&sciodt=0,5&hl=en",549,"2023-02-22 14:50:27","","10.1145/1646396.1646412",NA,NA,NA,NA,NA,NA,79,5.64,40,2,14,"Uploading tourist photographs is a popular activity on photo sharing platforms. The manual annotation of these images is a tedious process and the users often upload their images …","https://dl.acm.org/doi/pdf/10.1145/1646396.1646412","https://scholar.google.com/scholar?q=related:94IXodpAiCMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"767",65,"H Qu, H Wang, W Cui, Y Wu…","Focus+ context route zooming and information overlay in 3D urban environments",2009,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5290772/","https://scholar.google.com/scholar?cites=2896331685771552946&as_sdt=2005&sciodt=0,5&hl=en",575,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,65,4.64,13,5,14,"In this paper we present a novel focus+ context zooming technique, which allows users to zoom into a route and its associated landmarks in a 3D urban environment from a 45-degree …","https://ieeexplore.ieee.org/iel5/2945/5290686/05290772.pdf","https://scholar.google.com/scholar?q=related:sigfolLWMSgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"768",56,"S Koch, H Bosch, M Giereth…","Iterative integration of visual insights during patent search and analysis",2009,"2009 IEEE Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5333564/","https://scholar.google.com/scholar?cites=14554542933890383162&as_sdt=2005&sciodt=0,5&hl=en",666,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,56,4,14,4,14,"Patents are an important economic factor in todays globalized markets. Therefore, the analysis of patent information has become an inevitable task for a variety of interest groups …","https://ieeexplore.ieee.org/iel5/5312461/5332407/05333564.pdf","https://scholar.google.com/scholar?q=related:Oj21Yq8f_MkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"769",59,"LE Good, MJ Stefik, JD Mackinlay, P Zellweger…","Methods and systems for indicating invisible contents of workspace",2009,"US Patent …","Google Patents","https://patents.google.com/patent/US7487462B2/en","https://scholar.google.com/scholar?cites=6179762614385190792&as_sdt=2005&sciodt=0,5&hl=en",702,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,59,4.21,12,5,14,"Techniques for displaying contextual information in clipped views of two-dimensional workspaces are provided. A method for indicating an object includes: providing a workspace …","https://patentimages.storage.googleapis.com/3d/af/62/9b74c10d2fd781/US7487462.pdf","https://scholar.google.com/scholar?q=related:iCerIlvtwlUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"770",41,"G Robertson, M Czerwinski…","Selected human factors issues in information visualization",2009,"Reviews of human …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1518/155723409X448017","https://scholar.google.com/scholar?cites=7450286310592625013&as_sdt=2005&sciodt=0,5&hl=en",705,"2023-02-22 14:50:27","","10.1518/155723409X448017",NA,NA,NA,NA,NA,NA,41,2.93,14,3,14,"Information visualization is the art and science of representing abstract information in a visual form that enables human users to gain insight through their perceptual and cognitive …","","https://scholar.google.com/scholar?q=related:dTnUGe27ZGcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"771",40,"P Bergström, DC Atkinson","Augmenting the exploration of digital libraries with web-based visualizations",2009,"2009 fourth international …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5356798/","https://scholar.google.com/scholar?cites=15774954451570574876&as_sdt=2005&sciodt=0,5&hl=en",715,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,40,2.86,20,2,14,"Web-based digital libraries have sped up the process that scholars use to find new, important research papers. Unfortunately, current digital libraries are limited by their …","https://ieeexplore.ieee.org/iel5/5351158/5356756/05356798.pdf","https://scholar.google.com/scholar?q=related:HMbUkX7l69oJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"772",46,"M Mayer","Web history tools and revisitation support: A survey of existing approaches and directions",2009,"Foundations and Trends® in Human–Computer …","nowpublishers.com","https://www.nowpublishers.com/article/Details/HCI-011","https://scholar.google.com/scholar?cites=7061315699706162518&as_sdt=2005&sciodt=0,5&hl=en",721,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,46,3.29,46,1,14,"Millions of web pages are visited, and revisited every day. On average, every second page loaded was already visited before by the same user—individual means for recurrence rates …","https://www.nowpublishers.com/article/DownloadSummary/HCI-011","https://scholar.google.com/scholar?q=related:Vu3fZzfV_mEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"773",65,"CL Forlines, R Balakrishnan","Method for stabilizing and precisely locating pointers generated by handheld direct pointing devices",2009,"US Patent 7,486,274","Google Patents","https://patents.google.com/patent/US7486274B2/en","https://scholar.google.com/scholar?cites=5338279647597740694&as_sdt=2005&sciodt=0,5&hl=en",728,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,65,4.64,33,2,14,"The invention provides a method to stabilize a pointer displayed within an output image. The method enables the user to magnify selected areas within the output image. This allows the …","https://patentimages.storage.googleapis.com/eb/96/28/69f7c455c6047d/US7486274.pdf","https://scholar.google.com/scholar?q=related:lsLCWg5hFUoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"774",39,"N Elmqvist, Y Riche, N Henry-Riche…","Mélange: Space folding for visual exploration",2009,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5184829/","https://scholar.google.com/scholar?cites=18132190880914924199&as_sdt=2005&sciodt=0,5&hl=en",734,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,39,2.79,10,4,14,"Navigating in large geometric spaces—such as maps, social networks, or long documents—typically requires a sequence of pan and zoom actions. However, this strategy is often …","https://ieeexplore.ieee.org/iel5/2945/4359476/05184829.pdf","https://scholar.google.com/scholar?q=related:p-KCqIl7ovsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"775",32,"SM White","Interaction and presentation techniques for situated visualization",2009,"","search.proquest.com","https://search.proquest.com/openview/76f53d61587ea3042dfb6bebe9b3bbc0/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=8578597217114845199&as_sdt=2005&sciodt=0,5&hl=en",749,"2023-02-22 14:50:27","BOOK","",NA,NA,NA,NA,NA,NA,32,2.29,32,1,14,"Every day we move through a sea of invisible information. As computation, sensing, and display become more mobile and distributed, interaction shifts from our desktop to our …","https://www.researchgate.net/profile/Sean-White-5/publication/330423714_Interaction_and_Presentation_Techniques_for_Situated_Visualization/links/5c3f5e77a6fdccd6b5b186cf/Interaction-and-Presentation-Techniques-for-Situated-Visualization.pdf","https://scholar.google.com/scholar?q=related:D_BItbdMDXcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"776",50,"X Xiao, Q Luo, D Hong, H Fu, X Xie…","Browsing on small displays by transforming web pages into hierarchically structured subpages",2009,"ACM Transactions on the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1462148.1462152","https://scholar.google.com/scholar?cites=10095183054740649971&as_sdt=2005&sciodt=0,5&hl=en",790,"2023-02-22 14:50:27","","10.1145/1462148.1462152",NA,NA,NA,NA,NA,NA,50,3.57,8,6,14,"We propose a new Web page transformation method to facilitate Web browsing on handheld devices such as Personal Digital Assistants (PDAs). In our approach, an original Web page …","https://dl.acm.org/doi/pdf/10.1145/1462148.1462152","https://scholar.google.com/scholar?q=related:8_dbcIBLGYwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"777",93,"M Herczeg","Interaktionsdesign",2009,"Interaktionsdesign","degruyter.com","https://www.degruyter.com/document/doi/10.1524/9783486594942/html","https://scholar.google.com/scholar?cites=12564735933949659316&as_sdt=2005&sciodt=0,5&hl=en",800,"2023-02-22 14:50:27","","10.1524/9783486594942",NA,NA,NA,NA,NA,NA,93,6.64,93,1,14,"Dieses Buch beschäftigt sich mit den konzeptionellen, konstruktiven und gestalterischen Fragen der Realisierung benutzer-und anwendungsgerechter interaktiver …","","https://scholar.google.com/scholar?q=related:tMin18LoXq4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"778",32,"BB Bederson, LE Good, MJ Stefik","Methods and systems for incrementally changing text representation",2009,"US Patent 7,549,114","Google Patents","https://patents.google.com/patent/US7549114B2/en","https://scholar.google.com/scholar?cites=5117234986883167975&as_sdt=2005&sciodt=0,5&hl=en",824,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,32,2.29,11,3,14,"To reduce required display space, a text segment is reduced in size by successively eliminating portions of the text segment and by reducing a size of text of the text segment …","https://patentimages.storage.googleapis.com/76/d5/c2/a963894338d5c2/US7549114.pdf","https://scholar.google.com/scholar?q=related:5zZfuRsSBEcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"779",37,"A Unger, H Schumann","Visual support for the understanding of simulation processes",2009,"2009 IEEE Pacific Visualization …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4906838/","https://scholar.google.com/scholar?cites=9657352179221772870&as_sdt=2005&sciodt=0,5&hl=en",836,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,37,2.64,19,2,14,"Current visualization systems are typically based on the concept of interactive post-processing. This decoupling of data visualization from the process of data generation offers …","https://ieeexplore.ieee.org/iel5/4816119/4906819/04906838.pdf","https://scholar.google.com/scholar?q=related:Rrpb4aPOBYYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"780",44,"RP Stata, MN Prasad, A Jhunjhunwala","Systems and methods for relating events to a date or date range selection",2009,"US Patent 7,496,857","Google Patents","https://patents.google.com/patent/US7496857B2/en","https://scholar.google.com/scholar?cites=16618929656891519759&as_sdt=2005&sciodt=0,5&hl=en",854,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,44,3.14,15,3,14,"Abstract Systems and methods for selecting a time/date, or a range of times/dates are provided. In one aspect, systems and methods having non-linear timeline UI mechanism (s) …","https://patentimages.storage.googleapis.com/86/1c/42/c4ed48927e0224/US7496857.pdf","https://scholar.google.com/scholar?q=related:DzM52nhMouYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"781",34,"M Crampes, J de Oliveira-Kumar…","Visualizing social photos on a hasse diagram for eliciting relations and indexing new photos",2009,"… on Visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5290703/","https://scholar.google.com/scholar?cites=14669897121944369718&as_sdt=2005&sciodt=0,5&hl=en",856,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,34,2.43,11,3,14,"Social photos, which are taken during family events or parties, represent individuals or groups of people. We show in this paper how a Hasse diagram is an efficient visualization …","https://ieeexplore.ieee.org/iel5/2945/5290686/05290703.pdf","https://scholar.google.com/scholar?q=related:NvoEPbXxlcsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"782",33,"PM Pombinho, MB Carmo…","Evaluation of overcluttering prevention techniques for mobile devices",2009,"2009 13th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5190796/","https://scholar.google.com/scholar?cites=7399523274435211595&as_sdt=2005&sciodt=0,5&hl=en",911,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,33,2.36,11,3,14,"The increasing popularity of mobile devices has fostered the development of visualization applications for these devices. However, the reduced screen size and different interaction …","https://ieeexplore.ieee.org/iel5/5190764/5190765/05190796.pdf","https://scholar.google.com/scholar?q=related:SzHytzZjsGYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"783",21,"ML Huang, TH Huang, J Zhang","TreemapBar: Visualizing additional dimensions of data in bar chart",2009,"2009 13th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5190869/","https://scholar.google.com/scholar?cites=16471942997861745663&as_sdt=2005&sciodt=0,5&hl=en",922,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,21,1.5,7,3,14,"Bar chart is a very common and simple graph that is mainly used to visualize simple x, y plots of data for numerical comparisons by partitioning the categorical data values into bars …","https://ieeexplore.ieee.org/iel5/5190764/5190765/05190869.pdf","https://scholar.google.com/scholar?q=related:_0MIbOIYmOQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"784",28,"F Steinicke, G Bruder, K Hinrichs, S Kuhl…","Judgment of natural perspective projections in head-mounted display environments",2009,"Proceedings of the 16th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1643928.1643940","https://scholar.google.com/scholar?cites=16836695223056804959&as_sdt=2005&sciodt=0,5&hl=en",956,"2023-02-22 14:50:27","","10.1145/1643928.1643940",NA,NA,NA,NA,NA,NA,28,2,6,5,14,"The display units integrated in todays head-mounted displays (HMDs) provide only a limited field of view (FOV) to the virtual world. In order to present an undistorted view to the virtual …","https://dl.acm.org/doi/pdf/10.1145/1643928.1643940","https://scholar.google.com/scholar?q=related:XyzRyRn1p-kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"785",30,"JL Drury, G Klein, MS Pfaff…","Dynamic decision support for emergency",2009,"2009 IEEE Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5168084/","https://scholar.google.com/scholar?cites=12544720519003687151&as_sdt=2005&sciodt=0,5&hl=en",971,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,30,2.14,8,4,14,"To enhance support of emergency response decision making, we are investigating decision aids that use simulation models to predict the range of plausible consequences of each …","https://ieeexplore.ieee.org/iel5/5159754/5168000/05168084.pdf","https://scholar.google.com/scholar?q=related:78jE5djMF64J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"786",27,"M Rose, GM Rose, JG Blodgett","The effects of interface design and age on children's information processing of Web sites",2009,"Psychology &Marketing","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/mar.20259","https://scholar.google.com/scholar?cites=3699130344570956408&as_sdt=2005&sciodt=0,5&hl=en",984,"2023-02-22 14:50:27","","10.1002/mar.20259",NA,NA,NA,NA,NA,NA,27,1.93,9,3,14,"Children increasingly utilize the Internet as a primary medium, a source of consumer information, and an important source of entertainment. This article investigates the influence …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/mar.20259","https://scholar.google.com/scholar?q=related:eCoFFnPzVTMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
